Statistical profiling result from isolate-00000000004A2560-v8.log, (29583 ticks, 2453 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     13   72.2%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     13  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      3   16.7%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      3  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   11.1%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      2  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1    5.3%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2    9.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      2  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     19    2.3%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     19  100.0%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     19  100.0%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     10   52.6%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     10  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      9   47.4%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      9  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10

    764    2.6%  C:\Windows\SYSTEM32\ntdll.dll
     57    7.5%    C:\Program Files\nodejs\node.exe
     14   24.6%      LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     12   85.7%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     11   91.7%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      9   81.8%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   18.2%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      1    8.3%          LazyCompile: ~parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   14.3%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      2  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     12   21.1%      LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      8   66.7%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      8  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7   87.5%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      1   12.5%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      2   16.7%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1    8.3%        LazyCompile: ~parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: ~parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      1  100.0%            LazyCompile: ~parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1    8.3%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      3    5.3%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   66.7%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      1   33.3%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      1  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%            LazyCompile: ~parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      2    3.5%      LazyCompile: ~EventEmitter.init events.js:42:29
      2  100.0%        LazyCompile: ~EventEmitter events.js:11:22
      1   50.0%          LazyCompile: ~startup bootstrap_node.js:12:19
      1  100.0%            Function: ~<anonymous> bootstrap_node.js:10:10
      1   50.0%          LazyCompile: ~Stream stream.js:22:16
      1  100.0%            LazyCompile: ~Readable _stream_readable.js:104:18
      2    3.5%      LazyCompile: NativeModule.compile bootstrap_node.js:485:44
      2  100.0%        LazyCompile: ~NativeModule.require bootstrap_node.js:419:34
      1   50.0%          LazyCompile: ~startup bootstrap_node.js:12:19
      1  100.0%            Function: ~<anonymous> bootstrap_node.js:10:10
      1   50.0%          Handler: parseInternal {57}
      1  100.0%            Stub: CEntryStub
      2    3.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      2  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      2  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2    3.5%      LazyCompile: *next native array-iterator.js:32:27
      2  100.0%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1   50.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18

    689    2.3%  Stub: RegExpExecStub
    654   94.9%    LazyCompile: *exec native regexp.js:116:30
    641   98.0%      LazyCompile: *[Symbol.match] native regexp.js:430:29
    641  100.0%        LazyCompile: *match native string.js:105:23
    641  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:74:18
    596   93.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     43    6.7%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     31    4.5%    C:\Program Files\nodejs\node.exe
     31  100.0%      LazyCompile: *exec native regexp.js:116:30
     31  100.0%        LazyCompile: *[Symbol.match] native regexp.js:430:29
     31  100.0%          LazyCompile: *match native string.js:105:23
     31  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:74:18

