This performance isn't much better than before. It's with regular expressions running in place of standard terminal checks outside of debug mode.

Statistical profiling result from isolate-00000000004B26A0-v8.log, (30922 ticks, 2235 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     10   90.9%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      1    9.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      1    2.4%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      1  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1  100.0%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

   1635    5.3%  LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
   1635  100.0%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1567   95.8%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   1561   99.6%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1555   99.6%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
   1545   99.4%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     43    2.6%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     43  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     35   81.4%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     35  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      8   18.6%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      8  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

   1204    3.9%  LazyCompile: *test native regexp.js:260:28
   1203   99.9%    LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
   1203  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1159   96.3%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   1155   99.7%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1154   99.9%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     36    3.0%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     36  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     32   88.9%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      4   11.1%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50

   1157    3.7%  Builtin: CallFunction_ReceiverIsNotNullOrUndefined
    403   34.8%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    336   83.4%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    333   99.1%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    331   99.4%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    324   97.9%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     31    7.7%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     30   96.8%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     22   73.3%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     18   81.8%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4   18.2%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      6   20.0%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      5   83.3%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      1   16.7%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    6.7%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1    3.2%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      1  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     26    6.5%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     26  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     21   80.8%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     21  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      5   19.2%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      5  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     10    2.5%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      6   60.0%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      3   50.0%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2   33.3%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1   16.7%          LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:228:49
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4   40.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4  100.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      4  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    344   29.7%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    340   98.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    340  100.0%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    337   99.1%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    336   99.7%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    215   18.6%    LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
    215  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    211   98.1%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    206   97.6%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    204   99.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      5    2.4%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      5  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     88    7.6%    LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     88  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     87   98.9%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     87  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     87  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     61    5.3%    LazyCompile: ~CharRange.charMatches C:\code\JS\pegs\lib\runtime\Rules.js:92:48
     47   77.0%      LazyCompile: *CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     47  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     47  100.0%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     47  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     12   19.7%      LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     12  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     12  100.0%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     12  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    3.3%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

    942    3.0%  Builtin: Call_ReceiverIsNotNullOrUndefined
    449   47.7%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    390   86.9%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    386   99.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    385   99.7%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    381   99.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     32    7.1%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     31   96.9%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     23   74.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     19   82.6%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3   13.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      1    4.3%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      5   16.1%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      4   80.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      1   20.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3    9.7%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1    3.1%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      1  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1  100.0%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
     17    3.8%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     17  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15   88.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     15  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2   11.8%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      9    2.0%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      6   66.7%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6  100.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3   33.3%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      2   66.7%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1   33.3%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    251   26.6%    LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
    251  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    232   92.4%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    230   99.1%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    230  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     13    5.2%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     13  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      8   61.5%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      5   38.5%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      6    2.4%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      6  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    218   23.1%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    217   99.5%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    217  100.0%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    213   98.2%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    209   98.1%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47

    678    2.2%  Handler: An IC handler from the snapshot {1}
    448   66.1%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    374   83.5%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    369   98.7%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    366   99.2%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    365   99.7%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     45   10.0%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     42   93.3%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     30   71.4%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     24   80.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      5   16.7%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      1    3.3%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      8   19.0%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      7   87.5%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      1   12.5%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4    9.5%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      4  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3    6.7%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      3  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     22    4.9%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     22  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     16   72.7%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     16  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   27.3%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    199   29.4%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    198   99.5%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    196   99.0%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    195   99.5%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    191   97.9%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47

    620    2.0%  C:\Program Files\nodejs\node.exe
    537   86.6%    C:\Program Files\nodejs\node.exe
     74   13.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     46   62.2%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     39   84.8%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     36   92.3%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      2    5.1%            LazyCompile: ~Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      1    2.6%            LazyCompile: ~Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      6   13.0%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1    2.2%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     11   14.9%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
     10   90.9%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      5   50.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      4   40.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      1   10.0%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      1    9.1%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     10   13.5%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     10  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   60.0%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      4   40.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      4    5.4%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      4  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3   75.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      1   25.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      3    4.1%        LazyCompile: ~Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      2   66.7%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%            LazyCompile: ~Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      1   33.3%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     54   10.1%      LazyCompile: *defineProperty native v8natives.js:573:30
     54  100.0%        LazyCompile: *DefineIndexedProperty native array.js:48:31
     42   77.8%          LazyCompile: *InnerArrayFilter native array.js:913:26
     36   85.7%            LazyCompile: *filter native array.js:927:21
      6   14.3%            LazyCompile: ~filter native array.js:927:21
      7   13.0%          LazyCompile: ~map native array.js:994:18
      6   85.7%            LazyCompile: *extractList C:\code\JS\pegs\lib\compiler\Parser.js:47:23
      1   14.3%            LazyCompile: ~extractList C:\code\JS\pegs\lib\compiler\Parser.js:47:23
      4    7.4%          LazyCompile: *map native array.js:994:18
      4  100.0%            LazyCompile: *extractList C:\code\JS\pegs\lib\compiler\Parser.js:47:23
     51    9.5%      LazyCompile: ~CharRange.charMatches C:\code\JS\pegs\lib\runtime\Rules.js:92:48
     28   54.9%        LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     28  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     27   96.4%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      1    3.6%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     22   43.1%        LazyCompile: *CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     22  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     22  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     40    7.4%      LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     40  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     40  100.0%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     40  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     32    6.0%      LazyCompile: *exec native regexp.js:116:30
     32  100.0%        LazyCompile: *test native regexp.js:260:28
     29   90.6%          LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
     29  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3    9.4%          LazyCompile: ~Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     30    5.6%      LazyCompile: *toUpperCase native string.js:356:29
     21   70.0%        LazyCompile: *CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     21  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     21  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      7   23.3%        LazyCompile: *CharRange.flipCase C:\code\JS\pegs\lib\runtime\Rules.js:96:45
      7  100.0%          LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
      7  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1    3.3%        LazyCompile: ~CharRange.flipCase C:\code\JS\pegs\lib\runtime\Rules.js:96:45
      1  100.0%          LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1    3.3%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      1  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     25    4.7%      LazyCompile: ~runInThisContext bootstrap_node.js:403:28
     25  100.0%        LazyCompile: NativeModule.compile bootstrap_node.js:485:44
     25  100.0%          LazyCompile: ~NativeModule.require bootstrap_node.js:419:34
      6   24.0%            LazyCompile: ~startup bootstrap_node.js:12:19
      5   20.0%            Function: ~<anonymous> module.js:1:11
      3   12.0%            LazyCompile: ~setupGlobalVariables bootstrap_node.js:202:32
      3   12.0%            Function: ~<anonymous> tty.js:1:11
      3   12.0%            Function: ~<anonymous> stream.js:1:11
      2    8.0%            Function: ~<anonymous> util.js:1:11
      1    4.0%            LazyCompile: ~setupGlobalTimeouts bootstrap_node.js:230:31
      1    4.0%            Function: ~<anonymous> timers.js:1:11
      1    4.0%            Function: ~<anonymous> buffer.js:1:11
     23    4.3%      LazyCompile: *toLowerCase native string.js:348:29
     15   65.2%        LazyCompile: *CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
     15  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      6   26.1%        LazyCompile: *CharRange.flipCase C:\code\JS\pegs\lib\runtime\Rules.js:96:45
      6  100.0%          LazyCompile: ~CharRange.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:85:50
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    8.7%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     20    3.7%      LazyCompile: *parseInt native v8natives.js:36:24
     20  100.0%        LazyCompile: *<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:461:9
